,0
125,0.00021626466311447856
126,0.00021616840801600898
127,0.00021620541124970518
128,0.00021595479151333816
129,0.00021602998458547518
130,0.00021609994458101159
131,0.00021609196722108338
132,0.00021606334131709965
133,0.0002160410035035706
134,0.00021609772562182375
135,0.00021612456621369346
136,0.00021581574505294805
137,0.00021611306916124055
138,0.00021591895451170525
139,0.00021610589070145838
140,0.00021596440866622808
141,0.000216149673880344
142,0.0002160034784797712
143,0.00021597955513113576
144,0.00021619769021136953
145,0.00021585546866325394
146,0.00021591623808490113
147,0.00021598575154452453
148,0.0002159321167190293
149,0.00021588189431765516
150,0.0002161443790620459
151,0.0002158186914000128
152,0.00021610512215244982
153,0.00021617252662378762
154,0.00021615729866815466
155,0.00021577413509865957
156,0.00021601600913397437
157,0.0002161153353102106
158,0.00021599395944836683
159,0.00021601658247943434
160,0.00021610541630902194
161,0.00021596353617496787
162,0.00021602145674738234
163,0.00021608854273966115
164,0.00021587829458959666
165,0.00021592527399271993
166,0.00021598626959270665
167,0.00021588213671098596
168,0.0002162211204579632
169,0.00021604154608212411
170,0.00021607047612113613
171,0.00021601438368504334
172,0.00021613344142679125
173,0.00021592883048080175
174,0.00021595371092969018
175,0.00021596965837358896
176,0.00021604202608744216
177,0.0002159439565730281
178,0.00021591785106076194
179,0.0002158858802951207
180,0.00021603312551243497
181,0.0002160114568791219
182,0.0002162757743332934
183,0.000216091337123154
184,0.0002158999112517839
185,0.0002160873669449107
186,0.0002160998751475875
187,0.00021584740814952445
188,0.00021596566823843335
189,0.0002160124374703238
190,0.00021586706986584302
191,0.00021602453343803064
192,0.00021596209553536027
193,0.00021610708686889017
194,0.00021606896646387343
195,0.00021618353722650292
196,0.00021592190938203462
197,0.0002161368592559094
198,0.00021631153691227414
199,0.00021605639007507956
200,0.00021613003108151524
201,0.00021595746158189805
202,0.00021606606003063332
203,0.00021602539886121771
204,0.0002158497803195912
205,0.00021608720250826862
206,0.00021598780461187873
207,0.0002158992913401952
208,0.00021583099358914686
209,0.00021609894049886083
210,0.0002161128307177153
211,0.00021602381706803238
212,0.0002161020234260442
213,0.00021594036931803982
214,0.00021613610255631752
215,0.00021608058450510724
216,0.00021623588399961592
217,0.00021589001158385404
218,0.0002162603977402406
219,0.00021588818906041393
220,0.00021604008839598725
221,0.00021610530134889163
222,0.00021599647173258874
223,0.0002159828311830227
224,0.00021602650834081163
225,0.00021596978019390787
226,0.00021613323520536403
227,0.00021584771831320332
228,0.00021585211070487275
229,0.00021614238690485113
230,0.000216090318073319
231,0.00021604491318742345
232,0.00021603267689767692
233,0.0002160556082214628
234,0.00021613944596278348
235,0.0002159163885932815
236,0.0002161016525600904
237,0.0002161457806193669
238,0.00021621488579382588
239,0.00021609337875686053
240,0.00021612218364940158
241,0.00021583048967711095
242,0.00021614648597148646
243,0.00021600306167134217
244,0.00021602676383086612
245,0.00021606030745065905
246,0.00021593069167075946
247,0.00021607434422808833
248,0.0002159146307219219
249,0.00021611034712155482
250,0.00021601540917929793
251,0.00021600726717484317
252,0.00021585486267992695
253,0.00021599084554639245
254,0.0002160413278033957
255,0.00021598061700517845
256,0.00021614852802096201
257,0.00021590941323665903
258,0.0002160857161340703
259,0.00021592736572659176
260,0.00021613589529546776
261,0.00021593122468662582
262,0.00021620436247238623
263,0.000216003209892993
264,0.0002158636275063535
265,0.00021598793952892135
266,0.00021602638922299126
267,0.00021599193569272758
268,0.00021616100899076888
269,0.00021602807038496915
270,0.00021608838557897667
271,0.00021613249284980286
272,0.00021614805882563815
273,0.00021597850032516622
274,0.00021587456597314616
275,0.00021583619797768604
276,0.00021594541342762698
277,0.00021604658166844663
278,0.00021584831265499815
279,0.00021603611988081997
280,0.00021607223108211266
281,0.0002160513596858696
282,0.00021605113246810756
283,0.0002159900772052684
284,0.00021598459362784134
285,0.0002160991812291156
286,0.00021589560908198888
287,0.00021616151602107234
288,0.0002161292375863663
289,0.00021591284977538246
290,0.0002159202063921839
291,0.00021613788100824293
292,0.00021599884140804143
293,0.0002160013505739958
294,0.00021578063502342308
295,0.00021614129925313008
296,0.00021596675381130938
297,0.0002160672952803517
298,0.000216196701096903
299,0.00021600341029365415
300,0.00021612618480243588
301,0.00021603691753365898
302,0.000215838744562851
303,0.00021586960148332375
304,0.00021599732073290006
305,0.00021609402236728265
306,0.00021600500622298568
307,0.00021618998247764206
308,0.00021594609258629915
309,0.00021624838700518012
310,0.00021604799715402935
311,0.00021593024409542391
312,0.00021604275763300912
313,0.00021609436163479197
314,0.00021604600894664015
315,0.00021606439362845516
316,0.0002159857758670114
317,0.0002160031344309183
318,0.00021601067668858116
319,0.00021601363883486815
320,0.00021614196552296303
321,0.00021606202332934897
322,0.00021582896442851052
323,0.00021599499991030566
324,0.00021614388970192522
325,0.0002160025976731309
326,0.00021587750358906176
327,0.00021600747651453795
328,0.00021588064222929202
329,0.00021603107327661876
330,0.0002160316617976475
331,0.00021609579520632646
332,0.00021619382189653281
333,0.00021596968872472644
334,0.00021605701393647385
335,0.0002160287954861165
336,0.00021604084135365805
337,0.0002159879871344726
338,0.00021587613134345572
339,0.00021595822722052357
340,0.00021606536632004592
341,0.0002160166373609432
342,0.00021606295839384464
343,0.0002162994459337954
344,0.0002159600518228087
345,0.00021597378155482666
346,0.00021600223304371217
347,0.00021595908973332762
348,0.0002160804152871216
349,0.00021598160591176045
350,0.00021631788487346576
351,0.00021590975998801045
352,0.00021588525788891795
353,0.00021622291969833896
354,0.0002160626569613149
355,0.00021614964415286002
356,0.0002160759035697473
357,0.000216086589664753
358,0.00021587587980320677
359,0.00021600538748316466
360,0.00021576202083711644
361,0.00021608784944484276
362,0.00021625195762940816
363,0.00021583955635183624
364,0.0002161255885896805
365,0.00021605963161813895
366,0.00021563152445846104
367,0.00021594660335852366
368,0.00021600618887792475
369,0.00021604054782073945
370,0.000216231780151637
371,0.00021608674661755296
372,0.00021609402236728265
373,0.0002160510844467873
374,0.0002160536773901965
375,0.0002158409626905008
376,0.00021596617880277337
377,0.00021621155340523858
378,0.00021601448596421895
379,0.00021617277171961696
380,0.00021589830700707223
381,0.00021616654453932176
382,0.00021615496017537744
383,0.00021598319207052035
384,0.00021593145439900192
385,0.000216027489139898
386,0.00021617343736579642
387,0.00021615378022293692
388,0.00021592049826202648
389,0.0002161200133351875
390,0.00021613992825483106
391,0.00021592341467372274
392,0.00021598614901969477
393,0.00021613532091058525
394,0.00021610178290367392
395,0.00021610070689348504
396,0.00021602149603755345
397,0.00021593923239769148
398,0.00021607919687604798
399,0.0002161420353721561
